persistentID,persistentArtist,persistentAlbum,persistentGenre,dateID,Song Title,Album Artist,Album,Genre,Date,Plays (as of date),Skips (as of date),Scrobbles,Length,Date Relaesed,Date Added
2.34E+18,1.07E+19,2.90E+18,5.13E+18,1645173005,Istanbul (Not Constantinople),They Might Be Giants,Flood,Alternative,"Feb 18, 2022 at 3:30:04 AM",7,5,1657447,154,1/15/1990,3/18/2020
2.34E+18,1.69E+19,1.03E+19,1.10E+18,1632451548,It Ain't Me,Kygo & Selena Gomez,It Ain't Me - Single,Pop,"Sep 23, 2021 at 10:45:47 PM",9,1,#N/A,221,2/17/2017,3/10/2020
2.34E+18,1.69E+19,1.03E+19,1.10E+18,1638693002,It Ain't Me,Kygo & Selena Gomez,It Ain't Me - Single,Pop,"Dec 5, 2021 at 3:30:02 AM",10,1,#N/A,221,2/17/2017,3/10/2020
2.34E+18,1.69E+19,1.03E+19,1.10E+18,1644827403,It Ain't Me,Kygo & Selena Gomez,It Ain't Me - Single,Pop,"Feb 14, 2022 at 3:30:02 AM",10,2,#N/A,221,2/17/2017,3/10/2020
2.34E+18,1.27E+19,1.75E+19,1.52E+19,1632451548,It Ain't Pretty,Lady A,Golden (Deluxe Edition),Country,"Sep 23, 2021 at 10:45:47 PM",4,2,1752,210,1/1/2013,3/10/2020
2.34E+18,1.08E+19,2.26E+18,1.52E+19,1632451548,It All Comes Out in the Wash,Miranda Lambert,Wildcard,Country,"Sep 23, 2021 at 10:45:47 PM",5,3,73695,215,7/18/2019,3/14/2020
2.34E+18,1.08E+19,2.26E+18,1.52E+19,1646641802,It All Comes Out in the Wash,Miranda Lambert,Wildcard,Country,"Mar 7, 2022 at 3:30:01 AM",5,4,73695,215,7/18/2019,3/14/2020
2.34E+18,2.76E+18,1.32E+18,1.52E+19,1632451548,It Happens,Sugarland,Love On the Inside (Deluxe Fan Edition),Country,"Sep 23, 2021 at 10:45:47 PM",5,1,375719,181,7/22/2008,3/8/2020
2.34E+18,2.76E+18,1.32E+18,1.52E+19,1637224201,It Happens,Sugarland,Love On the Inside (Deluxe Fan Edition),Country,"Nov 18, 2021 at 3:30:00 AM",6,1,375719,181,7/22/2008,3/8/2020
2.34E+18,2.76E+18,1.32E+18,1.52E+19,1651557603,It Happens,Sugarland,Love On the Inside (Deluxe Fan Edition),Country,"May 3, 2022 at 2:00:03 AM",7,1,375719,181,7/22/2008,3/8/2020
2.34E+18,5.24E+17,1.03E+18,1.52E+19,1632451548,It Never Woulda Worked Out Anyway,Brad Paisley,Who Needs Pictures,Country,"Sep 23, 2021 at 10:45:47 PM",1,4,18859,161,6/1/1999,8/15/2020
2.34E+18,5.24E+17,1.03E+18,1.52E+19,1650612607,It Never Woulda Worked Out Anyway,Brad Paisley,Who Needs Pictures,Country,"Apr 22, 2022 at 3:30:07 AM",1,5,18859,161,6/1/1999,8/15/2020
2.34E+18,1.67E+19,9.89E+18,1.10E+18,1632451548,It Stops Today,Colbie Caillat,Breakthrough (Deluxe Version),Pop,"Sep 23, 2021 at 10:45:47 PM",5,3,175609,227,8/19/2009,3/2/2020
2.34E+18,1.67E+19,9.89E+18,1.10E+18,1637742601,It Stops Today,Colbie Caillat,Breakthrough (Deluxe Version),Pop,"Nov 24, 2021 at 3:30:00 AM",6,3,175609,227,8/19/2009,3/2/2020
2.34E+18,1.67E+19,9.89E+18,1.10E+18,1644395402,It Stops Today,Colbie Caillat,Breakthrough (Deluxe Version),Pop,"Feb 9, 2022 at 3:30:02 AM",7,3,175609,227,8/19/2009,3/2/2020
2.34E+18,1.67E+19,9.89E+18,1.10E+18,1644562806,It Stops Today,Colbie Caillat,Breakthrough (Deluxe Version),Pop,"Feb 11, 2022 at 2:00:05 AM",8,3,175609,227,8/19/2009,3/2/2020
2.34E+18,1.17E+19,7.88E+18,1.10E+18,1632451548,It Was in Me,Avril Lavigne,Head Above Water,Pop,"Sep 23, 2021 at 10:45:47 PM",21,2,309638,223,2/15/2019,3/2/2020
2.34E+18,1.17E+19,7.88E+18,1.10E+18,1640248202,It Was in Me,Avril Lavigne,Head Above Water,Pop,"Dec 23, 2021 at 3:30:01 AM",21,3,309638,223,2/15/2019,3/2/2020
2.34E+18,1.17E+19,7.88E+18,1.10E+18,1648274404,It Was in Me,Avril Lavigne,Head Above Water,Pop,"Mar 26, 2022 at 2:00:04 AM",21,4,309638,223,2/15/2019,3/2/2020
2.34E+18,1.17E+19,7.88E+18,1.10E+18,1652513409,It Was in Me,Avril Lavigne,Head Above Water,Pop,"May 14, 2022 at 3:30:09 AM",22,4,309638,223,2/15/2019,3/2/2020
5.64E+18,4.06E+18,5.21E+18,1.10E+18,1632451548,It Wasn't Me (feat. Ricardo Ducent),Shaggy,Hot Shot,Pop,"Sep 23, 2021 at 10:45:47 PM",4,4,42134,228,8/8/2000,3/18/2020
5.64E+18,4.06E+18,5.21E+18,1.10E+18,1644562806,It Wasn't Me (feat. Ricardo Ducent),Shaggy,Hot Shot,Pop,"Feb 11, 2022 at 2:00:05 AM",5,4,42134,228,8/8/2000,3/18/2020
5.64E+18,4.06E+18,5.21E+18,1.10E+18,1652255481,It Wasn't Me (feat. Ricardo Ducent),Shaggy,Hot Shot,Pop,"May 11, 2022 at 3:51:20 AM",6,4,42134,228,8/8/2000,3/18/2020
2.34E+18,6.00E+18,5.86E+18,1.10E+18,1632451548,It's All Your Fault,P!nk,Funhouse (Deluxe Version),Pop,"Sep 23, 2021 at 10:45:47 PM",0,1,826801,232,10/24/2008,7/9/2020
2.34E+18,6.00E+18,5.86E+18,1.10E+18,1634715003,It's All Your Fault,P!nk,Funhouse (Deluxe Version),Pop,"Oct 20, 2021 at 3:30:02 AM",0,2,826801,232,10/24/2008,7/9/2020
2.34E+18,9.32E+18,1.30E+19,1.52E+19,1632451548,It's Five O'Clock Somewhere (with Jimmy Buffett),Alan Jackson,"Greatest Hits, Vol. 2",Country,"Sep 23, 2021 at 10:45:47 PM",9,4,8186,230,8/12/2003,3/1/2020
2.34E+18,9.32E+18,1.30E+19,1.52E+19,1644481803,It's Five O'Clock Somewhere (with Jimmy Buffett),Alan Jackson,"Greatest Hits, Vol. 2",Country,"Feb 10, 2022 at 3:30:03 AM",9,5,8186,230,8/12/2003,3/1/2020
2.34E+18,9.32E+18,1.30E+19,1.52E+19,1650526205,It's Five O'Clock Somewhere (with Jimmy Buffett),Alan Jackson,"Greatest Hits, Vol. 2",Country,"Apr 21, 2022 at 3:30:05 AM",10,5,8186,230,8/12/2003,3/1/2020
2.34E+18,9.32E+18,1.30E+19,1.52E+19,1650871802,It's Five O'Clock Somewhere (with Jimmy Buffett),Alan Jackson,"Greatest Hits, Vol. 2",Country,"Apr 25, 2022 at 3:30:01 AM",11,5,8186,230,8/12/2003,3/1/2020
2.34E+18,9.32E+18,1.30E+19,1.52E+19,1653291002,It's Five O'Clock Somewhere (with Jimmy Buffett),Alan Jackson,"Greatest Hits, Vol. 2",Country,"May 23, 2022 at 3:30:02 AM",12,5,8186,230,8/12/2003,3/1/2020
2.34E+18,1.50E+19,1.18E+19,1.10E+18,1632451548,It's My Life,Bon Jovi,Crush,Pop,"Sep 23, 2021 at 10:45:47 PM",2,7,5658153,224,5/23/2000,3/2/2020
2.34E+18,1.50E+19,1.18E+19,1.10E+18,1651039206,It's My Life,Bon Jovi,Crush,Pop,"Apr 27, 2022 at 2:00:06 AM",2,8,5658153,224,5/23/2000,3/2/2020
2.34E+18,4.42E+18,1.46E+19,1.10E+18,1632451548,It's Nice To Have A Friend,Taylor Swift,Lover,Pop,"Sep 23, 2021 at 10:45:47 PM",5,2,286828,150,8/23/2019,3/2/2020
2.34E+18,4.42E+18,1.46E+19,1.10E+18,1643013002,It's Nice To Have A Friend,Taylor Swift,Lover,Pop,"Jan 24, 2022 at 3:30:01 AM",6,2,286828,150,8/23/2019,3/2/2020
5.62E+18,2.37E+17,2.90E+18,1.67E+19,1642623877,It's Not Over,Daughtry,Daughtry,Rock,"Jan 19, 2022 at 3:24:36 PM",0,0,2781902,215,10/1/2006,1/20/2022
2.34E+18,7.80E+18,5.35E+18,1.74E+19,1632451548,It's Over Isn't It (feat. Deedee Magno Hall),Steven Universe,"Steven Universe, Vol. 1 (Original Soundtrack)",Soundtrack,"Sep 23, 2021 at 10:45:47 PM",3,0,458442,138,6/2/2017,12/15/2020
2.34E+18,4.77E+18,1.53E+18,1.74E+19,1632451548,It's Quiet Uptown,"Lin-Manuel Miranda, Leslie Odom, Jr., Phillipa Soo, Daveed Diggs & Christopher Jackson",Hamilton: An American Musical (Original Broadway Cast Recording),Soundtrack,"Sep 23, 2021 at 10:45:47 PM",3,1,#N/A,270,9/25/2015,3/26/2020
2.34E+18,1.18E+19,1.65E+19,1.74E+19,1650094202,It's Quiet Uptown,"Lin-Manuel Miranda, Leslie Odom, Jr., Phillipa Soo, Daveed Diggs & Christopher Jackson",Hamilton: An American Musical (Original Broadway Cast Recording),Soundtrack,"Apr 16, 2022 at 3:30:02 AM",3,1,#N/A,270,9/25/2015,3/26/2020
2.34E+18,9.82E+18,1.45E+19,1.67E+19,1632451548,It's Still Rock and Roll to Me,Billy Joel,Glass Houses,Rock,"Sep 23, 2021 at 10:45:47 PM",7,3,1185581,178,3/10/1980,3/2/2020
2.34E+18,9.82E+18,1.45E+19,1.67E+19,1636185377,It's Still Rock and Roll to Me,Billy Joel,Glass Houses,Rock,"Nov 6, 2021 at 3:56:17 AM",8,3,1185581,178,3/10/1980,3/2/2020
2.34E+18,9.82E+18,1.45E+19,1.67E+19,1644655118,It's Still Rock and Roll to Me,Billy Joel,Glass Houses,Rock,"Feb 12, 2022 at 3:38:37 AM",8,4,1185581,178,3/10/1980,3/2/2020
2.34E+18,9.17E+18,4.06E+18,5.13E+18,1632451548,It's Time,Imagine Dragons,Night Visions (Deluxe Version),Alternative,"Sep 23, 2021 at 10:45:47 PM",11,2,7355624,240,3/12/2011,3/5/2020
2.34E+18,9.17E+18,4.06E+18,5.13E+18,1645086603,It's Time,Imagine Dragons,Night Visions (Deluxe Version),Alternative,"Feb 17, 2022 at 3:30:03 AM",12,2,7355624,240,3/12/2011,3/5/2020
2.34E+18,9.17E+18,4.06E+18,5.13E+18,1646901002,It's Time,Imagine Dragons,Night Visions (Deluxe Version),Alternative,"Mar 10, 2022 at 3:30:01 AM",13,2,7355624,240,3/12/2011,3/5/2020
2.34E+18,9.17E+18,4.06E+18,5.13E+18,1647675003,It's Time,Imagine Dragons,Night Visions (Deluxe Version),Alternative,"Mar 19, 2022 at 3:30:03 AM",14,2,7355624,240,3/12/2011,3/5/2020
2.34E+18,1.07E+19,1.54E+19,1.62E+19,1632451548,It's Tricky,Run-DMC,Raising Hell,Hip-Hop/Rap,"Sep 23, 2021 at 10:45:47 PM",0,0,#N/A,184,5/15/1986,5/9/2021
2.34E+18,1.07E+19,1.54E+19,1.62E+19,1636097404,It's Tricky,Run-DMC,Raising Hell,Hip-Hop/Rap,"Nov 5, 2021 at 3:30:03 AM",1,0,#N/A,184,5/15/1986,5/9/2021
2.34E+18,1.07E+19,1.54E+19,1.62E+19,1636533005,It's Tricky,Run-DMC,Raising Hell,Hip-Hop/Rap,"Nov 10, 2021 at 3:30:05 AM",2,0,#N/A,184,5/15/1986,5/9/2021
2.34E+18,1.07E+19,1.54E+19,1.62E+19,1637137801,It's Tricky,Run-DMC,Raising Hell,Hip-Hop/Rap,"Nov 17, 2021 at 3:30:01 AM",3,0,#N/A,184,5/15/1986,5/9/2021
2.34E+18,1.07E+19,1.54E+19,1.62E+19,1649230205,It's Tricky,Run-DMC,Raising Hell,Hip-Hop/Rap,"Apr 6, 2022 at 3:30:05 AM",4,0,#N/A,184,5/15/1986,5/9/2021
2.34E+18,1.07E+19,1.54E+19,1.62E+19,1650785404,It's Tricky,Run-DMC,Raising Hell,Hip-Hop/Rap,"Apr 24, 2022 at 3:30:03 AM",5,0,#N/A,184,5/15/1986,5/9/2021
2.34E+18,1.07E+19,1.54E+19,1.62E+19,1654327802,It's Tricky,Run-DMC,Raising Hell,Hip-Hop/Rap,"Jun 4, 2022 at 3:30:02 AM",6,0,#N/A,184,5/15/1986,5/9/2021
2.34E+18,4.42E+18,1.27E+19,5.13E+18,1632451548,ivy,Taylor Swift,evermore,Alternative,"Sep 23, 2021 at 10:45:47 PM",16,1,5224275,260,12/11/2020,12/11/2020
2.34E+18,4.42E+18,1.27E+19,5.13E+18,1633073405,ivy,Taylor Swift,evermore,Alternative,"Oct 1, 2021 at 3:30:04 AM",17,1,5224275,260,12/11/2020,12/11/2020
2.34E+18,4.42E+18,1.27E+19,5.13E+18,1641544770,ivy,Taylor Swift,evermore,Alternative,"Jan 7, 2022 at 3:39:29 AM",18,1,5224275,260,12/11/2020,12/11/2020
2.34E+18,4.42E+18,1.27E+19,5.13E+18,1647756002,ivy,Taylor Swift,evermore,Alternative,"Mar 20, 2022 at 2:00:01 AM",19,1,5224275,260,12/11/2020,12/11/2020
2.34E+18,4.42E+18,1.27E+19,5.13E+18,1647847803,ivy,Taylor Swift,evermore,Alternative,"Mar 21, 2022 at 3:30:03 AM",20,1,5224275,260,12/11/2020,12/11/2020
2.34E+18,4.42E+18,1.27E+19,5.13E+18,1648107550,ivy,Taylor Swift,evermore,Alternative,"Mar 24, 2022 at 3:39:10 AM",21,1,5224275,260,12/11/2020,12/11/2020
2.34E+18,4.42E+18,1.27E+19,5.13E+18,1653291002,ivy,Taylor Swift,evermore,Alternative,"May 23, 2022 at 3:30:02 AM",22,1,5224275,260,12/11/2020,12/11/2020
2.34E+18,1.15E+19,6.29E+18,1.67E+19,1632451548,Jack & Diane,John Cougar,American Fool (Bonus Track Edition),Rock,"Sep 23, 2021 at 10:45:47 PM",3,2,#N/A,254,3/11/1982,3/5/2020
2.34E+18,1.15E+19,9.75E+18,1.67E+19,1650094202,Jack & Diane,John Cougar,American Fool (Bonus Track Edition),Rock,"Apr 16, 2022 at 3:30:02 AM",3,2,#N/A,254,3/11/1982,3/5/2020
2.34E+18,1.15E+19,9.75E+18,1.67E+19,1650699004,Jack & Diane,John Cougar,American Fool (Bonus Track Edition),Rock,"Apr 23, 2022 at 3:30:04 AM",4,2,#N/A,254,3/11/1982,3/5/2020
2.34E+18,2.36E+17,5.14E+18,1.67E+19,1632451548,Jailhouse Rock,Elvis Presley,The Essential Elvis Presley (Remastered),Rock,"Sep 23, 2021 at 10:45:47 PM",3,2,3563496,148,9/24/1957,6/20/2020
2.34E+18,2.36E+17,5.14E+18,1.67E+19,1636446602,Jailhouse Rock,Elvis Presley,The Essential Elvis Presley (Remastered),Rock,"Nov 9, 2021 at 3:30:01 AM",3,3,3563496,148,9/24/1957,6/20/2020
2.34E+18,2.36E+17,5.14E+18,1.67E+19,1648274404,Jailhouse Rock,Elvis Presley,The Essential Elvis Presley (Remastered),Rock,"Mar 26, 2022 at 2:00:04 AM",4,3,3563496,148,9/24/1957,6/20/2020
2.34E+18,9.82E+18,3.98E+18,1.10E+18,1632451548,James,Billy Joel,Turnstiles,Pop,"Sep 23, 2021 at 10:45:47 PM",0,6,71972,236,5/19/1976,3/2/2020
2.34E+18,1.18E+19,4.20E+18,1.60E+19,1632451548,Jamie's Cryin',Van Halen,Van Halen,Hard Rock,"Sep 23, 2021 at 10:45:47 PM",0,1,511710,210,2/10/1978,4/9/2021
2.34E+18,2.76E+18,5.98E+17,1.60E+19,1632451548,Janie's Got a Gun,Aerosmith,Big Ones,Hard Rock,"Sep 23, 2021 at 10:45:47 PM",2,5,1582373,331,1/1/1994,3/1/2020
2.34E+18,2.76E+18,5.98E+17,1.60E+19,1637224201,Janie's Got a Gun,Aerosmith,Big Ones,Hard Rock,"Nov 18, 2021 at 3:30:00 AM",2,6,1582373,331,1/1/1994,3/1/2020
2.34E+18,5.97E+17,1.34E+19,1.10E+18,1632451548,Jar of Hearts,Christina Perri,Lovestrong. (Deluxe Version),Pop,"Sep 23, 2021 at 10:45:47 PM",10,2,4378123,247,7/27/2010,3/2/2020
2.34E+18,5.97E+17,1.34E+19,1.10E+18,1633332601,Jar of Hearts,Christina Perri,Lovestrong. (Deluxe Version),Pop,"Oct 4, 2021 at 3:30:01 AM",11,2,4378123,247,7/27/2010,3/2/2020
2.34E+18,5.97E+17,1.34E+19,1.10E+18,1637656202,Jar of Hearts,Christina Perri,Lovestrong. (Deluxe Version),Pop,"Nov 23, 2021 at 3:30:01 AM",13,2,4378123,247,7/27/2010,3/2/2020
2.34E+18,1.74E+19,1.76E+19,1.10E+18,1632451548,"jealousy, jealousy",Olivia Rodrigo,SOUR,Pop,"Sep 23, 2021 at 10:45:47 PM",13,0,9348696,173,5/21/2021,6/13/2021
2.34E+18,1.74E+19,1.76E+19,1.10E+18,1634196945,"jealousy, jealousy",Olivia Rodrigo,SOUR,Pop,"Oct 14, 2021 at 3:35:44 AM",15,0,9348696,173,5/21/2021,6/13/2021
2.34E+18,1.74E+19,1.76E+19,1.10E+18,1634369402,"jealousy, jealousy",Olivia Rodrigo,SOUR,Pop,"Oct 16, 2021 at 3:30:02 AM",16,0,9348696,173,5/21/2021,6/13/2021
2.34E+18,1.74E+19,1.76E+19,1.10E+18,1634455803,"jealousy, jealousy",Olivia Rodrigo,SOUR,Pop,"Oct 17, 2021 at 3:30:03 AM",17,0,9348696,173,5/21/2021,6/13/2021
2.34E+18,1.74E+19,1.76E+19,1.10E+18,1635319801,"jealousy, jealousy",Olivia Rodrigo,SOUR,Pop,"Oct 27, 2021 at 3:30:00 AM",18,0,9348696,173,5/21/2021,6/13/2021
2.34E+18,1.74E+19,1.76E+19,1.10E+18,1644741002,"jealousy, jealousy",Olivia Rodrigo,SOUR,Pop,"Feb 13, 2022 at 3:30:02 AM",20,0,9348696,173,5/21/2021,6/13/2021
2.34E+18,1.74E+19,1.76E+19,1.10E+18,1645518606,"jealousy, jealousy",Olivia Rodrigo,SOUR,Pop,"Feb 22, 2022 at 3:30:05 AM",21,0,9348696,173,5/21/2021,6/13/2021
2.34E+18,1.74E+19,1.76E+19,1.10E+18,1647073804,"jealousy, jealousy",Olivia Rodrigo,SOUR,Pop,"Mar 12, 2022 at 3:30:04 AM",22,0,9348696,173,5/21/2021,6/13/2021
2.34E+18,1.74E+19,1.76E+19,1.10E+18,1649662203,"jealousy, jealousy",Olivia Rodrigo,SOUR,Pop,"Apr 11, 2022 at 3:30:02 AM",23,0,9348696,173,5/21/2021,6/13/2021
2.34E+18,1.74E+19,1.76E+19,1.10E+18,1649835002,"jealousy, jealousy",Olivia Rodrigo,SOUR,Pop,"Apr 13, 2022 at 3:30:02 AM",24,0,9348696,173,5/21/2021,6/13/2021
2.34E+18,1.74E+19,1.76E+19,1.10E+18,1650785404,"jealousy, jealousy",Olivia Rodrigo,SOUR,Pop,"Apr 24, 2022 at 3:30:03 AM",25,0,9348696,173,5/21/2021,6/13/2021
2.34E+18,1.74E+19,1.76E+19,1.10E+18,1653204603,"jealousy, jealousy",Olivia Rodrigo,SOUR,Pop,"May 22, 2022 at 3:30:03 AM",26,0,9348696,173,5/21/2021,6/13/2021
2.34E+18,1.74E+19,1.76E+19,1.10E+18,1653377404,"jealousy, jealousy",Olivia Rodrigo,SOUR,Pop,"May 24, 2022 at 3:30:03 AM",27,0,9348696,173,5/21/2021,6/13/2021
2.34E+18,1.74E+19,1.76E+19,1.10E+18,1653550205,"jealousy, jealousy",Olivia Rodrigo,SOUR,Pop,"May 26, 2022 at 3:30:05 AM",28,0,9348696,173,5/21/2021,6/13/2021
2.34E+18,1.31E+19,1.57E+19,1.10E+18,1632451548,"Jesus, Take the Wheel",Carrie Underwood,Some Hearts,Pop,"Sep 23, 2021 at 10:45:47 PM",2,1,820495,226,11/1/2005,8/16/2021
2.34E+18,1.31E+19,1.57E+19,1.10E+18,1636356602,"Jesus, Take the Wheel",Carrie Underwood,Some Hearts,Pop,"Nov 8, 2021 at 2:30:01 AM",2,2,820495,226,11/1/2005,8/16/2021
2.34E+18,1.31E+19,1.57E+19,1.10E+18,1639557002,"Jesus, Take the Wheel",Carrie Underwood,Some Hearts,Pop,"Dec 15, 2021 at 3:30:01 AM",2,3,820495,226,11/1/2005,8/16/2021
2.34E+18,1.75E+18,1.07E+19,1.67E+19,1632451548,Jet,Polkadot Stingray,Nanimono,Rock,"Sep 23, 2021 at 10:45:47 PM",0,0,181852,285,3/30/2020,4/23/2021
2.34E+18,1.75E+18,1.07E+19,1.67E+19,1633505402,Jet,Polkadot Stingray,Nanimono,Rock,"Oct 6, 2021 at 3:30:02 AM",1,0,181852,285,3/30/2020,4/23/2021
2.34E+18,1.75E+18,1.07E+19,1.67E+19,1639623608,Jet,Polkadot Stingray,Nanimono,Rock,"Dec 15, 2021 at 10:00:08 PM",2,0,181852,285,3/30/2020,4/23/2021
2.34E+18,1.75E+18,1.07E+19,1.67E+19,1641285516,Jet,Polkadot Stingray,Nanimono,Rock,"Jan 4, 2022 at 3:38:36 AM",3,0,181852,285,3/30/2020,4/23/2021
2.34E+18,1.75E+18,1.07E+19,1.67E+19,1645173005,Jet,Polkadot Stingray,Nanimono,Rock,"Feb 18, 2022 at 3:30:04 AM",4,0,181852,285,3/30/2020,4/23/2021
2.34E+18,1.75E+18,1.07E+19,1.67E+19,1645950601,Jet,Polkadot Stingray,Nanimono,Rock,"Feb 27, 2022 at 3:30:01 AM",4,1,181852,285,3/30/2020,4/23/2021
2.34E+18,1.75E+18,1.07E+19,1.67E+19,1649835002,Jet,Polkadot Stingray,Nanimono,Rock,"Apr 13, 2022 at 3:30:02 AM",5,1,181852,285,3/30/2020,4/23/2021
2.34E+18,1.75E+18,1.07E+19,1.67E+19,1650871802,Jet,Polkadot Stingray,Nanimono,Rock,"Apr 25, 2022 at 3:30:01 AM",6,1,181852,285,3/30/2020,4/23/2021
2.34E+18,3.12E+18,1.40E+19,1.67E+19,1632451548,Jet Airliner,Steve Miller Band,Greatest Hits 1974-78,Rock,"Sep 23, 2021 at 10:45:47 PM",6,2,871395,216,11/1/1978,3/18/2020
2.34E+18,3.12E+18,1.40E+19,1.67E+19,1633678204,Jet Airliner,Steve Miller Band,Greatest Hits 1974-78,Rock,"Oct 8, 2021 at 3:30:03 AM",7,2,871395,216,11/1/1978,3/18/2020
2.34E+18,3.12E+18,1.40E+19,1.67E+19,1636533005,Jet Airliner,Steve Miller Band,Greatest Hits 1974-78,Rock,"Nov 10, 2021 at 3:30:05 AM",8,2,871395,216,11/1/1978,3/18/2020
2.34E+18,3.12E+18,1.40E+19,1.67E+19,1637137801,Jet Airliner,Steve Miller Band,Greatest Hits 1974-78,Rock,"Nov 17, 2021 at 3:30:01 AM",9,2,871395,216,11/1/1978,3/18/2020
2.34E+18,3.12E+18,1.40E+19,1.67E+19,1654826220,Jet Airliner,Steve Miller Band,Greatest Hits 1974-78,Rock,"Jun 9, 2022 at 9:56:59 PM",10,2,871395,216,11/1/1978,3/18/2020
2.34E+18,1.75E+18,3.33E+18,1.67E+19,1632451548,Jet Lag,Polkadot Stingray,Capacity,Rock,"Sep 23, 2021 at 10:45:47 PM",1,0,1517,184,11/8/2017,2/14/2021
2.34E+18,1.75E+18,3.33E+18,1.67E+19,1638693002,Jet Lag,Polkadot Stingray,Capacity,Rock,"Dec 5, 2021 at 3:30:02 AM",2,0,1517,184,11/8/2017,2/14/2021
2.34E+18,2.76E+18,1.32E+18,1.52E+19,1632451548,Joey,Sugarland,Love On the Inside (Deluxe Fan Edition),Country,"Sep 23, 2021 at 10:45:47 PM",0,3,99933,242,7/22/2008,6/23/2020
2.34E+18,2.76E+18,1.32E+18,1.52E+19,1645000204,Joey,Sugarland,Love On the Inside (Deluxe Fan Edition),Country,"Feb 16, 2022 at 3:30:04 AM",0,4,99933,242,7/22/2008,6/23/2020
2.34E+18,3.12E+18,1.40E+19,1.67E+19,1632451548,The Joker,Steve Miller Band,Greatest Hits 1974-78,Rock,"Sep 23, 2021 at 10:45:47 PM",8,2,3304681,218,9/1/1973,3/18/2020
2.34E+18,3.12E+18,1.40E+19,1.67E+19,1646901002,The Joker,Steve Miller Band,Greatest Hits 1974-78,Rock,"Mar 10, 2022 at 3:30:01 AM",9,2,3304681,218,9/1/1973,3/18/2020
2.34E+18,3.12E+18,1.40E+19,1.67E+19,1651557603,The Joker,Steve Miller Band,Greatest Hits 1974-78,Rock,"May 3, 2022 at 2:00:03 AM",10,2,3304681,218,9/1/1973,3/18/2020
7.79E+17,1.18E+19,1.17E+18,1.52E+19,1644860658,Jolene (Remastered),Dolly Parton,The Essential Dolly Parton,Country,"Feb 14, 2022 at 12:44:18 PM",0,0,840,160,9/1/1973,2/15/2022
7.79E+17,1.18E+19,1.17E+18,1.52E+19,1645000204,Jolene (Remastered),Dolly Parton,The Essential Dolly Parton,Country,"Feb 16, 2022 at 3:30:04 AM",1,0,840,160,9/1/1973,2/15/2022
7.79E+17,1.18E+19,1.17E+18,1.52E+19,1647073804,Jolene (Remastered),Dolly Parton,The Essential Dolly Parton,Country,"Mar 12, 2022 at 3:30:04 AM",2,0,840,160,9/1/1973,2/15/2022
7.79E+17,1.18E+19,1.17E+18,1.52E+19,1649383202,Jolene (Remastered),Dolly Parton,The Essential Dolly Parton,Country,"Apr 7, 2022 at 10:00:02 PM",3,1,840,160,9/1/1973,2/15/2022
2.34E+18,2.11E+18,2.11E+18,1.74E+19,1632451548,Joseph Smith American Moses,"Trey Parker, Robert Lopez & Matt Stone",The Book of Mormon (Original Broadway Cast Recording),Soundtrack,"Sep 23, 2021 at 10:45:47 PM",1,0,#N/A,372,5/17/2011,11/8/2020
2.34E+18,3.41E+18,2.11E+18,1.67E+19,1632451548,Juke Box Hero,Foreigner,No End In Sight: The Very Best of Foreigner (Remastered),Rock,"Sep 23, 2021 at 10:45:47 PM",6,2,1279605,262,7/2/1981,3/5/2020
2.34E+18,1.16E+19,9.75E+18,1.52E+19,1632451548,Julianna Calm Down,The Chicks,Gaslighter,Country,"Sep 23, 2021 at 10:45:47 PM",3,2,175138,286,7/17/2020,7/6/2020
2.34E+18,1.16E+19,9.75E+18,1.52E+19,1649835002,Julianna Calm Down,The Chicks,Gaslighter,Country,"Apr 13, 2022 at 3:30:02 AM",4,2,175138,286,7/17/2020,7/6/2020
2.34E+18,1.16E+19,9.75E+18,1.52E+19,1651039206,Julianna Calm Down,The Chicks,Gaslighter,Country,"Apr 27, 2022 at 2:00:06 AM",5,2,175138,286,7/17/2020,7/6/2020
2.34E+18,1.16E+19,9.75E+18,1.52E+19,1654408802,Julianna Calm Down,The Chicks,Gaslighter,Country,"Jun 5, 2022 at 2:00:01 AM",5,3,175138,286,7/17/2020,7/6/2020
2.34E+18,9.60E+18,1.19E+19,1.10E+18,1632451548,Julien,Carly Rae Jepsen,Dedicated,Pop,"Sep 23, 2021 at 10:45:47 PM",1,1,1207189,234,5/17/2019,3/2/2020
2.34E+18,9.60E+18,1.19E+19,1.10E+18,1634023803,Julien,Carly Rae Jepsen,Dedicated,Pop,"Oct 12, 2021 at 3:30:03 AM",2,1,1207189,234,5/17/2019,3/2/2020
2.34E+18,9.60E+18,1.19E+19,1.10E+18,1635233402,Julien,Carly Rae Jepsen,Dedicated,Pop,"Oct 26, 2021 at 3:30:01 AM",3,1,1207189,234,5/17/2019,3/2/2020
2.34E+18,9.60E+18,1.19E+19,1.10E+18,1640076497,Julien,Carly Rae Jepsen,Dedicated,Pop,"Dec 21, 2021 at 3:48:16 AM",4,1,1207189,234,5/17/2019,3/2/2020
2.34E+18,1.52E+19,5.14E+18,1.10E+18,1632451548,July,Noah Cyrus,THE END OF EVERYTHING,Pop,"Sep 23, 2021 at 10:45:47 PM",24,1,2270368,156,7/31/2019,3/14/2020
